,additional_info,address,latitude,longitude,name,phone_number,type,url
8048,Yelp Rating: 1.0 Reviews: 1,14 Wall St,40.70763,-74.010757,Sports PT of NY,12125878606,Health,https://www.yelp.com/biz/sports-pt-of-ny-new-york-6?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8049,Yelp Rating: 1.0 Reviews: 1,14 Wall St,40.70745,-74.01104000000001,HigherDOSE,19173983673,Health,https://www.yelp.com/biz/higherdose-new-york-23?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8050,Yelp Rating: 3.5 Reviews: 15,30 Wall St,40.707096,-74.01009300000001,Liberty Wellness & Chiro,12127428000,Health,https://www.yelp.com/biz/liberty-wellness-and-chiro-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8051,Yelp Rating: 1.0 Reviews: 1,106 Liberty St,40.7076346,-74.01077480000001,"Benjamin Kliot, MD",16464612544,Health,https://www.yelp.com/biz/benjamin-kliot-md-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8052,Yelp Rating: 3.5 Reviews: 61,30 Wall St,40.706537,-74.0099785,Wall St Dental Spa,12125145514,Health,https://www.yelp.com/biz/wall-st-dental-spa-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8053,Yelp Rating: 4.5 Reviews: 13,30 Broad St,40.7062296011883,-74.01145872083201,Downtown Physical Medicine & Rehabilitation,12127929292,Health,https://www.yelp.com/biz/downtown-physical-medicine-and-rehabilitation-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8054,Yelp Rating: 5.0 Reviews: 36,30 Broad St,40.7062,-74.01144000000001,SPEAR Physical Therapy Financial District - 30 Broad,16467907454,Health,https://www.yelp.com/biz/spear-physical-therapy-financial-district-30-broad-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8055,Yelp Rating: 5.0 Reviews: 1,30 Broad St,40.7062,-74.01143990000001,Sabina Ostolski,12122535501,Health,https://www.yelp.com/biz/sabina-ostolski-ny?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8056,Yelp Rating: 5.0 Reviews: 5,30 Broad St,40.7062816,-74.01163170000001,Inspired Living Hypnosis,16468479104,Health,https://www.yelp.com/biz/inspired-living-hypnosis-new-york-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8057,Yelp Rating: 1.0 Reviews: 1,30 Broad St,40.706275,-74.01165,"Katherine Alexander, NP",12125300630,Health,https://www.yelp.com/biz/katherine-alexander-np-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8058,Yelp Rating: 2.0 Reviews: 8,30 Broad St,40.7062,-74.01144000000001,NYC Crown Limo,18888244777,Transport,https://www.yelp.com/biz/nyc-crown-limo-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8059,Yelp Rating: 2.5 Reviews: 10,75 Maiden Ln,40.7077309,-74.0077612,NYC Luxury Limousine,12124027878,Transport,https://www.yelp.com/biz/nyc-luxury-limousine-manhattan-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8060,Yelp Rating: 5.0 Reviews: 3,24 Maiden Ln,40.70908,-74.00904,AAA Zoom Limousine,12126195555,Transport,https://www.yelp.com/biz/aaa-zoom-limousine-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8061,Yelp Rating: 3.5 Reviews: 13,75 Maiden Ln,40.7077614,-74.0075542,Sunshine Limousine,18005555110,Transport,https://www.yelp.com/biz/sunshine-limousine-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8062,Yelp Rating: 3.5 Reviews: 42,3310 Astoria Blvd,40.769486,-73.916438,Burger King,17186265632,Restaurants,https://www.yelp.com/biz/burger-king-astoria-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8063,Yelp Rating: 5.0 Reviews: 30,34-15 28th Ave,40.76736029999999,-73.91738199999999,Sonbobs,13475272217,Restaurants,https://www.yelp.com/biz/sonbobs-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8064,Yelp Rating: 3.5 Reviews: 72,33-29 Astoria Blvd N,40.770345899999995,-73.9155375,Republic Bar,17182788100,Restaurants,https://www.yelp.com/biz/republic-bar-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8065,Yelp Rating: 4.5 Reviews: 46,3619 28th Ave,40.766479,-73.915237,George's Deli,17187773200,Restaurants,https://www.yelp.com/biz/georges-deli-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8066,Yelp Rating: 4.0 Reviews: 240,33-18 28th Ave,40.7672,-73.91799,Favela Grill,17185458250,Restaurants,https://www.yelp.com/biz/favela-grill-astoria-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8067,Yelp Rating: 4.5 Reviews: 39,3705 28th Ave,40.766262100000006,-73.9150543,Emilia's Pizza & Authentic Mexican Food,13477304632,Restaurants,https://www.yelp.com/biz/emilias-pizza-and-authentic-mexican-food-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8068,Yelp Rating: 4.0 Reviews: 383,28-08 34th St,40.767167,-73.918014,Off The Hook Raw Bar & Grill,17187212112,Restaurants,https://www.yelp.com/biz/off-the-hook-raw-bar-and-grill-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8069,Yelp Rating: 1.5 Reviews: 3,28-08 34th St,40.7659796,-73.9190004,Montenegro Grille,13475271501,Restaurants,https://www.yelp.com/biz/montenegro-grille-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8070,Yelp Rating: 3.0 Reviews: 464,3105 Astoria Blvd,40.770753000000006,-73.916801,Neptune Diner,17182784853,Restaurants,https://www.yelp.com/biz/neptune-diner-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8071,Yelp Rating: 4.0 Reviews: 182,30-18B Astoria Blvd N,40.769964200000004,-73.9184647,SVL Souvlaki Bar,17184069141,Restaurants,https://www.yelp.com/biz/svl-souvlaki-bar-astoria-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8072,Yelp Rating: 3.5 Reviews: 59,2548 Steinway St,40.7668419,-73.91288759999999,El-Rawsheh Cuisine,17182676222,Restaurants,https://www.yelp.com/biz/el-rawsheh-cuisine-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8073,Yelp Rating: 4.5 Reviews: 16,32-14 Astoria Blvd,40.76965,-73.9171099,Orange Blossom,17187772929,Food,https://www.yelp.com/biz/orange-blossom-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8074,Yelp Rating: 4.5 Reviews: 3,36-20 Astoria Blvd S,40.7691501,-73.9135844,Astoria Deli Grocery MY Corp,19292080098,Food,https://www.yelp.com/biz/astoria-deli-grocery-my-corp-queens?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8075,Yelp Rating: 2.0 Reviews: 5,2502 31st St,40.7703018,-73.91808320000001,Dunkin' Donuts,16319523997,Food,https://www.yelp.com/biz/dunkin-donuts-astoria-11?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8076,Yelp Rating: 4.0 Reviews: 10,37-16 Astoria Blvd S,40.7689179,-73.9124473,Wine Art and Liquor,19178326253,Food,https://www.yelp.com/biz/wine-art-and-liquor-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8077,Yelp Rating: 3.0 Reviews: 52,30-18 Astoria Blvd,40.770016999999996,-73.918405,Starbucks,17182781518,Food,https://www.yelp.com/biz/starbucks-astoria-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8078,Yelp Rating: 1.5 Reviews: 5,2508 31st St,40.7703662,-73.9179373,32nd Brooklyn Bagel & Cafe,17182788691,Food,https://www.yelp.com/biz/32nd-brooklyn-bagel-and-cafe-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8079,Yelp Rating: 2.5 Reviews: 30,2502 31st St,40.770322,-73.91810600000001,Dunkin' Donuts / Baskin Robbins,17187266982,Food,https://www.yelp.com/biz/dunkin-donuts-baskin-robbins-astoria-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8080,Yelp Rating: 1.5 Reviews: 2,2562 Steinway St,40.76654,-73.91314,Al Sukaria,17187210229,Food,https://www.yelp.com/biz/al-sukaria-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8081,Yelp Rating: 4.0 Reviews: 11,25-32 Steinway St,40.7671335339546,-73.9124295115471,Alfrha,17186263233,Food,https://www.yelp.com/biz/alfrha-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8082,Yelp Rating: 4.5 Reviews: 18,30-12 Astoria Blvd,40.770094523691895,-73.91862068945329,Domenick's Wines & Spirits,17187284666,Food,https://www.yelp.com/biz/domenicks-wines-and-spirits-astoria-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8083,Yelp Rating: 1.0 Reviews: 1,34-35 259th,40.772048999999996,-73.9260635,Endocrinology Professionals Of Ny,17186060606,Health,https://www.yelp.com/biz/endocrinology-professionals-of-ny-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8084,Yelp Rating: 3.0 Reviews: 8,2519 35th St,40.7688,-73.91508,Clearview Ophthalmology,17187283606,Health,https://www.yelp.com/biz/clearview-ophthalmology-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8085,Yelp Rating: 5.0 Reviews: 1,3089 38th St,40.7700375,-73.9144079,Caring Hands Acupuncture,17187627300,Health,https://www.yelp.com/biz/caring-hands-acupuncture-astoria-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8086,Yelp Rating: 3.5 Reviews: 14,2317 31st St,40.770247999999995,-73.9179062,"Irene M Nicolaides,  MS RD CDN",15164997090,Health,https://www.yelp.com/biz/irene-m-nicolaides-ms-rd-cdn-astoria-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8087,Yelp Rating: 5.0 Reviews: 4,3708 28th Ave,40.7658615,-73.91510770000001,"Bouziotis William S, DDS",17189567011,Health,https://www.yelp.com/biz/bouziotis-william-s-dds-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8088,Yelp Rating: 2.5 Reviews: 12,2552 Steinway St,40.766762,-73.91297,Fatima Pediatric Medical Care PC,17187776695,Health,https://www.yelp.com/biz/fatima-pediatric-medical-care-pc-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8089,Yelp Rating: 2.0 Reviews: 14,37-14 28th Ave,40.76577,-73.91492,"Kenneth Liao, DDS",17182785858,Health,https://www.yelp.com/biz/kenneth-liao-dds-astoria-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8090,Yelp Rating: 5.0 Reviews: 2,2924 Hoyt Ave S,40.7708164,-73.9184938,Social Work Counseling Services,17187210633,Health,https://www.yelp.com/biz/social-work-counseling-services-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8091,Yelp Rating: 5.0 Reviews: 1,2550 31st St,40.76945,-73.91915999999999,Lux Physical Therapy and Performance,19202175495,Health,https://www.yelp.com/biz/lux-physical-therapy-and-performance-queens?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8092,Yelp Rating: 1.0 Reviews: 3,3825 Astoria Blvd,40.768811,-73.911885,New York Orthopedic Surgery and Rehabilitation,17182747300,Health,https://www.yelp.com/biz/new-york-orthopedic-surgery-and-rehabilitation-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8093,Yelp Rating: 3.0 Reviews: 41,2583 31st St,40.768359999999994,-73.91945,Astoria Derm,17187289822,Health,https://www.yelp.com/biz/astoria-derm-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8094,Yelp Rating: 3.5 Reviews: 8,2597 38th St,40.76585,-73.91414,"Michael Plokamakis, MD",17186268119,Health,https://www.yelp.com/biz/michael-plokamakis-md-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8095,Yelp Rating: 3.0 Reviews: 56,38-12A Astoria Blvd,40.768785,-73.911599,Sunnyside Car Service,17185072600,Transport,https://www.yelp.com/biz/sunnyside-car-service-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8096,Yelp Rating: 3.0 Reviews: 4,3812 Astoria Blvd S,40.768696000000006,-73.91158399999999,Paisa Classic Car Service,17187777800,Transport,https://www.yelp.com/biz/paisa-classic-car-service-astoria-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8097,Yelp Rating: 3.0 Reviews: 53,44-10 30th Ave,40.7620225,-73.9116027,Ecua Car Service,17182045252,Transport,https://www.yelp.com/biz/ecua-car-service-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8098,Yelp Rating: 2.5 Reviews: 7,38-11 Ditmars Blvd,40.7733567,-73.90650649999999,FCLS Car & Limo,17187777111,Transport,https://www.yelp.com/biz/fcls-car-and-limo-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8099,Yelp Rating: 3.0 Reviews: 10,48-02 25th Ave,40.764512700000004,-73.90510479999999,Golden Class Limo,17183609383,Transport,https://www.yelp.com/biz/golden-class-limo-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8100,Yelp Rating: 2.0 Reviews: 4,48-02 25th Ave,40.7644386,-73.905098,NY Blue Line Limo,12122546666,Transport,https://www.yelp.com/biz/ny-blue-line-limo-queens?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8101,Yelp Rating: 1.0 Reviews: 1,2354 31st Ave,40.765640000000005,-73.92706,Silvercup Limousine,12125059500,Transport,https://www.yelp.com/biz/silvercup-limousine-astoria?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8102,Yelp Rating: 5.0 Reviews: 1,25-26 50th St,40.76364,-73.90451,Woodhaven Limousine,12122033619,Transport,https://www.yelp.com/biz/woodhaven-limousine-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8103,Yelp Rating: 3.5 Reviews: 25,62-05 Roosevelt Ave,40.745847999999995,-73.901984,Long Spring Garden,17185077710,Restaurants,https://www.yelp.com/biz/long-spring-garden-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8104,Yelp Rating: 3.5 Reviews: 484,6229 Roosevelt Ave,40.7458941,-73.90177299999999,Jollibee,17184264445,Restaurants,https://www.yelp.com/biz/jollibee-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8105,Yelp Rating: 4.0 Reviews: 124,39-28 61st St,40.746457,-73.9032297,Sweet Basil,17182050080,Restaurants,https://www.yelp.com/biz/sweet-basil-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8106,Yelp Rating: 4.0 Reviews: 41,6022 Roosevelt Ave,40.7456882160225,-73.9029264450073,Tacos y Quesadillas Mexicanos,17182714260,Restaurants,https://www.yelp.com/biz/tacos-y-quesadillas-mexicanos-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8107,Yelp Rating: 3.0 Reviews: 21,60-21 39th Ave,40.7473472,-73.9027911,Weiside China Station,17187790088,Restaurants,https://www.yelp.com/biz/weiside-china-station-woodside-12?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8108,Yelp Rating: 4.0 Reviews: 50,63-28 Roosevelt Ave,40.7457251,-73.9007075,Three Bowls Noodle House,17184069907,Restaurants,https://www.yelp.com/biz/three-bowls-noodle-house-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8109,Yelp Rating: 4.5 Reviews: 94,3804 61st St,40.7475735,-73.90253050000001,Blue Cups,19178326940,Restaurants,https://www.yelp.com/biz/blue-cups-woodside-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8110,Yelp Rating: 4.0 Reviews: 175,63-19 39th Ave,40.746652684706504,-73.90011716634041,Thailand's Center Point,17186516888,Restaurants,https://www.yelp.com/biz/thailands-center-point-woodside-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8111,Yelp Rating: 4.5 Reviews: 200,39-06 64th St,40.746208968420504,-73.8999964166707,Casa Del Chef,17184579000,Restaurants,https://www.yelp.com/biz/casa-del-chef-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8112,Yelp Rating: 4.5 Reviews: 94,39-56 61st St,40.7458357,-73.90354359999999,Matsuri,17184241688,Restaurants,https://www.yelp.com/biz/matsuri-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8113,Yelp Rating: 2.5 Reviews: 36,6029 Roosevelt Ave,40.7457263856082,-73.9035525144888,Kennedy Fried Chicken,17184267670,Restaurants,https://www.yelp.com/biz/kennedy-fried-chicken-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8114,Yelp Rating: 1.0 Reviews: 3,62-09 Roosevelt Ave,40.7458745,-73.90196379999999,Key Food,17184241349,Food,https://www.yelp.com/biz/key-food-woodside-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8115,Yelp Rating: 4.0 Reviews: 43,61-31 Roosevelt Ave,40.745854,-73.902212,Fay Da Bakery,17185652280,Food,https://www.yelp.com/biz/fay-da-bakery-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8116,Yelp Rating: 2.0 Reviews: 1,63-01 Roosevelt Ave,40.74608,-73.90057,Associated Supermarket,17184297100,Food,https://www.yelp.com/biz/associated-supermarket-queens-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8117,Yelp Rating: 3.0 Reviews: 1,63-04 Roosevelt Ave,40.7456643,-73.90093459999999,El Nuevo Amanecer Grocery,17183355489,Food,https://www.yelp.com/biz/el-nuevo-amanecer-grocery-woodside-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8118,Yelp Rating: 3.0 Reviews: 15,60-17 Roosevelt Ave,40.7456579,-73.9027437,Colombian Fama Bakery,17184761675,Food,https://www.yelp.com/biz/colombian-fama-bakery-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8119,Yelp Rating: 5.0 Reviews: 1,6105 39th Ave,40.747325,-73.902201,Goodmark Cash & Carry,17184297333,Food,https://www.yelp.com/biz/goodmark-cash-and-carry-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8120,Yelp Rating: 4.0 Reviews: 6,3939 63rd St,40.7455291748047,-73.9009246826172,Food Express Supermarket,17188033200,Food,https://www.yelp.com/biz/food-express-supermarket-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8121,Yelp Rating: 2.0 Reviews: 2,6318 Roosevelt Ave,40.745718100000005,-73.9007785,108Q Liquors & wines,17184584242,Food,https://www.yelp.com/biz/108q-liquors-and-wines-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8122,Yelp Rating: 1.5 Reviews: 7,61-12 Roosevelt Ave,40.7454672,-73.9030552,Dunkin' Donuts,17182057105,Food,https://www.yelp.com/biz/dunkin-donuts-woodside-6?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8123,Yelp Rating: 4.5 Reviews: 15,3908 64th St,40.746191100000004,-73.9001054,La Fe Bakery,17184766762,Food,https://www.yelp.com/biz/la-fe-bakery-woodside?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
